,取締役常務執行役員企画本部長,,専務取締役執行役員営業本部長・LE営業部長
,代表取締役会長(開発本部、グローバル事業推進本部の管掌),,常務取締役執行役員製造本部長
,代表取締役社長(調達本部の管掌),,常務取締役執行役員技術本部長・研究開発センター部長・空調商品開発グループ部長
,取締役(電機システム本部長、営業業務統括部、支社・支店・営業所の担当),,取締役常務執行役員マシンツール事業本部本部長、営業部部長
,取締役(財務部長兼同部内部統制推進室長、IT企画部、監査部及び全社リスク管理の担当、経営企画部、総務人事部、法務部、全社コンプライアンス及びWAY推進プロジェクトの管掌),,取締役常務執行役員ロボットソリューション事業本部本部長
,取締役(電子精機本部長兼同本部モーションコントロール機器及びプリンタシステム事業の担当),,取締役執行役員経営管理部部長経理部部長
,代表取締役会長,,取締役四国営業・関連事業本部長
,代表取締役社長,,取締役商品担当
,専務取締役総合管理センター所長兼法務部長,,取締役管理担当兼)リスクマネジメント担当
,常務取締役材料研究所長,,代表取締役専務執行役員本社管理部門統括
,常務取締役,,取締役執行役員工場部長兼洗濯科学研究所長
,代表取締役社長内部統制部担当,,代表取締役会長CEO兼CWO
,代表取締役常務人事部、総務部、情報システム部担当、兼SDGs推進担当,,代表取締役社長COO兼CSO
,常務取締役事業開発部、不動産事業部、施設部担当、兼特命担当,,代表取締役専務執行役員CFO兼財務本部長
,常務取締役企画部担当,,取締役常務執行役員建築本部長
,取締役,,取締役執行役員管理本部長
,取締役会長(代表取締役),,取締役副会長CSR推進室・品質統制室担当
,取締役頭取(代表取締役),,代表取締役社長営業統括本部長
,取締役常務執行役員,,取締役専務執行役員人材開発室・総合ソリューション部担当
,取締役常務執行役員,,取締役常務執行役員営業統括本部副本部長・エンジニアリング本部長兼安全衛生推進室担当
,取締役,,代表取締役社長経営執行役社長CSO(ChiefSustainabilityOfficer)
,代表取締役社長(社長執行役員),,代表取締役副社長経営執行役副社長コーポレート担当
,取締役管理本部長兼財務部長(上席執行役員),,代表取締役社長再生医療システム本部長
,取締役営業統括本部長(上席執行役員),,取締役副社長メカトロ事業部担当、国際本部長
,取締役店舗事業本部長兼店舗開発部長(上席執行役員),,取締役副社長プラント営業統轄本部担当
,取締役,,取締役副社長プラント生産統轄本部担当、グループ生産・情報統轄本部長兼生産計画推進本部長兼開発本部長、再生医療システム副本部長
,取締役会長(代表取締役)最高経営責任者(CEO),,取締役専務執行役員PGA事業管掌、研究開発本部管掌、環境安全・品質保証本部長、新事業創出プロジェクト統括マネージャー
,取締役社長(代表取締役)最高執行責任者(COO),,取締役常務執行役員内部監査管掌、経理本部長、管理本部長、改革推進プロジェクト統括マネージャー
,取締役(監査等委員),,社外取締役
,取締役(監査等委員),,代表取締役社長最高経営責任者(CEO)
,取締役(監査等委員),,代表取締役専務取締役内部監査・総務・人事担当
,代表取締役会長,,常務取締役経理担当
,代表取締役社長兼CEO,,常務取締役開発担当
,取締役専務執行役員日本事業統括兼眼科事業部長,,常務取締役鉄道本部長
,取締役,,代表取締役取締役会長
,取締役,,(代表取締役)取締役会長
,代表取締役会長,,(代表取締役)取締役社長社長執行役員
,代表取締役社長執行役員,,取締役副社長副社長執行役員社長補佐
,取締役専務執行役員工業機材事業本部長,,取締役常務執行役員第1事業部、第2事業部、第3事業部、メンテナンス設計部管掌
,取締役執行役員経営管理本部長,,代表取締役取締役社長最高経営責任者最高執行責任者社長執行役員
,取締役,,取締役最高財務責任者専務執行役員
,代表取締役社長(社長),,取締役常務執行役員国内営業本部長
,取締役(副社長),,取締役上席執行役員品質統括室長
,取締役(常務執行役員),,代表取締役取締役社長社長執行役員
,取締役(常務執行役員),,取締役専務執行役員総合企画本部、業務本部及び監査部担任総務本部長
,取締役(常務執行役員),,取締役専務執行役員商業開発本部担任営業政策本部長、百貨店事業本部長及び外商統括本部長
,代表取締役社長社長執行役員,,取締役常務執行役員商業開発本部長
,取締役常務執行役員製造本部・生産技術本部管掌地域担当:中国,,取締役社長[代表取締役]
,取締役常務執行役員事業管理本部長地域担当:アセアン/台湾,,取締役常務執行役員基盤事業本部長、原料統括部門長、物流統括部門長
,取締役常務執行役員購買本部長車載営業本部・品質保証本部・民生ビジネス本部管掌地域担当:日本,,取締役執行役員管理本部長、人事統括部門長、人事部長、中国事業管理室長、㈱トウペ取締役
,取締役相談役,,社長(代表取締役)
,取締役社長(代表取締役),,取締役執行役員
,取締役副社長社長補佐営業管掌,,取締役執行役員コネクタ事業部長
,専務取締役経営企画、財務管掌,,代表取締役専務執行役員社長補佐、営業本部長、兼事業本部担当
,常務取締役技術、業務改革推進、安全、スマート化推進管掌,,取締役専務執行役員事業本部長
,常務取締役総務、人事、リスクマネジメント管掌,,取締役常務執行役員AEO統括室、経営企画部、業務管理室、経理部、関係会社管理室担当
,代表取締役社長,,取締役常務執行役員特命担当(業務高度化、旅行事業)、兼総合営業第三部、ビジネスソリューション営業部、国際営業第一部、国際営業第二部、国際営業第三部管掌
,常務取締役金型事業本部長,,代表取締役執行役員社長
,常務取締役管理本部長,,取締役営業本部本部長兼ホームセンター営業部兼物流部部長
,取締役品質保証本部長,,取締役経官管理本部本部長兼デジタル戦略本部本部長
,取締役経営統轄本部長,,取締役商品本部本部長兼物流本部本部長
,代表取締役社長,,代表取締役専務取締役総括、事業戦略部・真結・地域マーケティング部・・東京オフィス担当
,代表取締役副社長安全保障輸出管理管掌、樹脂機械事業部・成形機事業部・産業機械事業部・特機本部管掌、事業開発室管掌、広島製作所・横浜製作所・名機製作所担当,,常務取締役バス事業部・次世代モビリティ推進室・乗合子会社新サービス推進室担当
,取締役常務執行役員CSR・リスク管理担当、ESG推進担当、安全保障輸出管理担当、安全衛生管理・環境管理担当、人事教育部・総務部担当、秘書室長,,取締役専務執行役員工事本部長
